customer_id,age,gender,city,employment_type,annual_income,account_balance,credit_score,txn_date,txn_type,txn_channel,merchant_category,txn_amount,is_weekend,account_active
1213,49,Male,Bangalore,Self-employed,1192139,247146,654,2024-06-25,Credit,ATM,Food,2148,0,0
1277,25,Male,Mumbai,Salaried,613597,54215,591,2024-04-09,Credit,Card,Food,1204,0,1
1028,40,Male,Chennai,Student,753170,93406,795,2024-06-29,Debit,ATM,Bills,17078,1,1
1262,24,Male,Pune,Student,1033155,17500,797,2024-06-09,Debit,Card,EMI,12750,1,1
1115,35,Male,Hyderabad,Salaried,1009897,267627,652,2024-03-16,Debit,Card,Travel,2751,1,1
1279,42,Female,Bangalore,Salaried,304979,135860,687,2024-04-22,Debit,NEFT,Shopping,6422,0,0
1022,45,Male,Bangalore,Salaried,1025487,5184,749,2024-02-10,Credit,UPI,Shopping,1639,1,1
1153,34,Female,Mumbai,Student,491221,75032,683,2024-06-24,Credit,ATM,EMI,13975,0,1
1024,28,Female,Chennai,Salaried,1011903,216898,681,2024-06-15,Debit,UPI,Entertainment,17489,1,0
1285,40,Female,Delhi,Salaried,485883,244244,683,2024-02-12,Debit,Card,Bills,13785,0,1
1243,48,Male,Delhi,Salaried,1383708,264113,713,2024-04-15,Credit,NEFT,Shopping,17885,0,0
1006,53,Male,Bangalore,Salaried,839294,92107,632,2024-02-06,Debit,Card,Travel,1816,0,1
1139,36,Female,Bangalore,Student,1132243,294615,607,2024-06-26,Debit,UPI,Entertainment,12173,0,1
1193,45,Male,Delhi,Self-employed,482965,196122,591,2024-01-02,Debit,ATM,Entertainment,18478,0,1
1101,25,Female,Hyderabad,Salaried,487536,30937,664,2024-05-28,Debit,Card,Travel,5945,0,1
1015,27,Male,Bangalore,Self-employed,307726,12423,600,2024-02-13,Debit,Card,Entertainment,15014,0,1
1229,55,Male,Delhi,Salaried,1431251,170705,705,2024-01-29,Credit,Card,Food,13461,0,0
1218,26,Male,Chennai,Salaried,406326,287589,711,2024-05-05,Credit,Card,Shopping,8168,1,1
1240,46,Male,Hyderabad,Salaried,782970,159912,741,2024-05-29,Debit,UPI,Bills,17100,0,0
1274,33,Male,Hyderabad,Salaried,1108820,164910,673,2024-05-12,Credit,NEFT,Shopping,15195,1,1
1143,38,Male,Delhi,Salaried,579866,78210,602,2024-03-19,Credit,ATM,Bills,17247,0,1
1113,53,Female,Pune,Self-employed,756165,107338,778,2024-05-14,Debit,ATM,Food,17464,0,0
1206,28,Male,Chennai,Self-employed,1089735,127032,666,2024-05-09,Credit,ATM,Entertainment,9645,0,0
1256,23,Male,Chennai,Salaried,764678,185912,615,2024-02-02,Credit,ATM,Entertainment,2414,0,1
1286,39,Male,Delhi,Student,713642,144556,628,2024-06-12,Debit,ATM,Bills,19781,0,0
1241,26,Female,Delhi,Student,739162,291623,706,2024-06-08,Debit,UPI,EMI,5026,1,1
1110,28,Male,Bangalore,Self-employed,467659,242493,705,2024-05-04,Credit,UPI,Bills,19666,1,0
1294,42,Female,Mumbai,Student,1469240,258592,742,2024-02-23,Debit,ATM,Travel,6398,0,1
1021,36,Male,Chennai,Salaried,661982,282990,651,2024-05-26,Debit,NEFT,EMI,10921,1,1
1018,39,Male,Delhi,Salaried,308435,173705,637,2024-06-25,Credit,ATM,EMI,7175,0,1
1046,22,Male,Chennai,Student,776859,6336,753,2024-04-01,Credit,UPI,Bills,8897,0,1
1275,27,Female,Mumbai,Self-employed,704713,163362,598,2024-02-09,Debit,Card,Food,16759,0,1
1001,48,Male,Pune,Self-employed,466183,177654,788,2024-06-25,Credit,Card,Food,6324,0,1
1299,45,Male,Delhi,Salaried,1467026,242713,685,2024-03-29,Credit,ATM,Bills,12064,0,1
1058,42,Male,Pune,Self-employed,1366364,258279,747,2024-06-21,Debit,ATM,Bills,16893,0,1
1096,41,Male,Pune,Student,1473164,222648,596,2024-05-14,Debit,NEFT,EMI,13740,0,1
1227,36,Male,Pune,Self-employed,1407615,109730,734,2024-02-25,Credit,ATM,Entertainment,13976,1,1
1074,36,Female,Chennai,Student,625806,22428,624,2024-02-24,Credit,ATM,Shopping,1333,1,0
1117,30,Male,Pune,Self-employed,1419962,122644,654,2024-01-13,Credit,UPI,Bills,6932,1,0
1150,35,Female,Bangalore,Salaried,304551,208925,717,2024-01-16,Debit,UPI,Shopping,15515,0,1
1238,45,Male,Mumbai,Salaried,1224542,79611,658,2024-01-12,Credit,UPI,Shopping,13202,0,1
1273,22,Female,Pune,Self-employed,1132879,160281,683,2024-05-06,Debit,NEFT,Food,16719,0,1
1117,45,Male,Bangalore,Self-employed,638973,178086,703,2024-03-12,Credit,UPI,Travel,11815,0,1
1108,46,Male,Chennai,Student,1044741,185355,744,2024-06-29,Debit,Card,Travel,3633,1,1
1184,40,Female,Bangalore,Student,818402,25039,685,2024-04-20,Debit,NEFT,EMI,2170,1,1
1135,48,Male,Pune,Self-employed,1006780,274728,771,2024-02-05,Credit,ATM,Travel,13784,0,1
1191,26,Male,Pune,Student,965997,110706,756,2024-06-20,Debit,ATM,Food,891,0,1
1259,37,Female,Mumbai,Student,1298202,123968,662,2024-01-29,Debit,Card,Entertainment,2977,0,1
1022,44,Male,Hyderabad,Student,626119,191093,617,2024-06-02,Debit,Card,EMI,2428,1,1
1063,36,Male,Mumbai,Self-employed,866436,102222,663,2024-03-24,Credit,ATM,Food,11576,1,1
1214,53,Female,Chennai,Self-employed,612970,258084,567,2024-03-07,Debit,ATM,Travel,2712,0,1
1024,27,Female,Pune,Salaried,1140000,57608,626,2024-06-23,Credit,UPI,Entertainment,4382,1,1
1272,50,Male,Chennai,Student,723094,74755,689,2024-05-12,Credit,Card,Entertainment,1735,1,1
1158,29,Female,Bangalore,Salaried,1192730,216755,679,2024-05-17,Debit,UPI,Shopping,7922,0,1
1115,50,Female,Mumbai,Student,372896,166202,601,2024-04-07,Credit,ATM,Food,14279,1,1
1181,52,Male,Bangalore,Salaried,713088,230618,583,2024-04-12,Credit,UPI,Shopping,9860,0,1
1184,45,Female,Delhi,Salaried,1254877,103414,743,2024-06-12,Debit,UPI,Bills,4279,0,1
1140,27,Female,Hyderabad,Self-employed,633440,196028,639,2024-01-24,Credit,Card,Travel,19958,0,1
1133,52,Male,Mumbai,Salaried,1498346,274785,566,2024-05-09,Debit,Card,Food,9882,0,1
1021,26,Female,Mumbai,Self-employed,1071999,63997,576,2024-06-17,Debit,UPI,Entertainment,12114,0,1
1042,38,Male,Chennai,Self-employed,1461314,253565,752,2024-04-07,Credit,Card,EMI,7476,1,1
1133,51,Male,Chennai,Student,686176,144260,550,2024-03-12,Credit,NEFT,Bills,663,0,1
1214,45,Male,Chennai,Salaried,1422501,198231,615,2024-04-11,Debit,UPI,Travel,10989,0,1
1043,31,Female,Hyderabad,Salaried,1086374,98789,749,2024-04-12,Debit,Card,EMI,8220,0,0
1142,25,Male,Hyderabad,Self-employed,689048,103672,771,2024-04-09,Credit,ATM,EMI,8446,0,1
1156,27,Female,Bangalore,Student,1481355,216878,746,2024-01-07,Debit,ATM,Entertainment,19310,1,1
1083,52,Female,Hyderabad,Student,1134189,145563,609,2024-06-28,Credit,UPI,EMI,7589,0,1
1247,21,Male,Mumbai,Student,347561,29690,733,2024-01-26,Credit,UPI,Travel,15797,0,0
1045,41,Male,Hyderabad,Salaried,952675,266992,574,2024-01-26,Credit,Card,Food,2498,0,1
1105,51,Male,Pune,Salaried,1266298,135850,724,2024-04-24,Credit,Card,Travel,6132,0,1
1107,30,Male,Bangalore,Student,636850,225799,704,2024-06-16,Debit,UPI,Food,2880,1,1
1198,46,Female,Pune,Salaried,1241332,110765,559,2024-06-20,Debit,Card,Food,2464,0,0
1242,37,Male,Hyderabad,Student,671101,152425,777,2024-04-19,Credit,NEFT,Bills,19833,0,0
1283,23,Male,Delhi,Student,1232373,86301,578,2024-05-15,Debit,UPI,EMI,12659,0,1
1085,55,Male,Hyderabad,Self-employed,343761,191296,623,2024-02-11,Credit,Card,EMI,19500,1,1
1005,26,Female,Delhi,Salaried,521234,68459,706,2024-04-04,Debit,ATM,Travel,5439,0,1
1150,38,Male,Delhi,Salaried,471500,264912,727,2024-04-08,Debit,Card,Food,3987,0,0
1271,25,Male,Chennai,Self-employed,699369,115491,700,2024-06-29,Debit,ATM,Entertainment,8668,1,0
1072,53,Male,Pune,Student,1113197,265695,781,2024-04-29,Credit,ATM,Bills,8249,0,1
1212,27,Female,Delhi,Salaried,729655,99800,624,2024-02-19,Credit,NEFT,Shopping,16234,0,1
1259,25,Female,Mumbai,Student,333678,83414,693,2024-03-02,Debit,Card,Travel,16197,1,1
1234,51,Female,Hyderabad,Self-employed,660911,103906,604,2024-06-16,Credit,NEFT,Food,5763,1,1
1159,47,Male,Chennai,Student,615662,35700,617,2024-05-01,Credit,Card,EMI,4674,0,0
1034,31,Female,Mumbai,Salaried,518241,107830,723,2024-01-17,Debit,UPI,Bills,12606,0,1
1240,52,Male,Delhi,Student,654240,28728,580,2024-01-25,Credit,Card,Food,378,0,0
1120,50,Male,Hyderabad,Student,698388,21372,792,2024-04-11,Debit,ATM,Shopping,8273,0,1
1065,53,Male,Chennai,Salaried,618852,281142,631,2024-04-21,Credit,Card,Shopping,15809,1,0
1067,25,Female,Chennai,Salaried,1139522,171776,696,2024-06-20,Debit,Card,Shopping,9990,0,1
1188,27,Female,Mumbai,Salaried,595614,234081,615,2024-04-03,Credit,Card,Travel,14379,0,1
1076,47,Female,Chennai,Student,736466,268257,710,2024-03-15,Debit,UPI,Shopping,14920,0,1
1087,24,Male,Delhi,Student,891769,14820,690,2024-02-25,Debit,UPI,Shopping,7622,1,0
1255,51,Male,Pune,Student,1235463,148821,601,2024-04-11,Debit,NEFT,Entertainment,19881,0,0
1011,45,Female,Hyderabad,Self-employed,867602,114439,710,2024-02-01,Debit,Card,Shopping,11859,0,1
1093,38,Female,Delhi,Salaried,368784,66127,626,2024-03-14,Credit,UPI,Shopping,1270,0,1
1142,30,Male,Pune,Student,1464969,212747,568,2024-04-19,Credit,Card,EMI,17260,0,1
1263,46,Female,Pune,Student,1042713,150339,697,2024-02-07,Credit,NEFT,Food,16905,0,1
1279,46,Male,Mumbai,Self-employed,721230,298567,794,2024-06-17,Debit,Card,Entertainment,2505,0,1
1083,43,Male,Pune,Salaried,855732,268890,695,2024-01-15,Debit,UPI,EMI,6217,0,1
1116,52,Male,Delhi,Student,753223,39494,724,2024-03-23,Debit,ATM,EMI,11653,1,1
1118,33,Male,Mumbai,Self-employed,936778,129470,584,2024-05-10,Debit,UPI,Travel,16139,0,1
1069,50,Female,Hyderabad,Student,674395,200761,781,2024-02-10,Credit,NEFT,Shopping,15600,1,1
1005,51,Female,Pune,Student,1006852,16956,747,2024-01-06,Credit,UPI,EMI,18370,1,1
1221,51,Female,Pune,Student,972482,5650,595,2024-06-18,Debit,UPI,Shopping,6331,0,1
1116,24,Male,Chennai,Student,576471,235460,796,2024-06-06,Credit,UPI,Bills,13065,0,0
1061,33,Female,Mumbai,Salaried,607517,247052,762,2024-04-29,Debit,Card,Shopping,13425,0,1
1133,54,Male,Mumbai,Student,591522,277011,701,2024-04-14,Debit,ATM,Food,14769,1,1
1031,38,Male,Mumbai,Student,1468034,263552,634,2024-01-15,Debit,Card,Bills,17776,0,0
1146,53,Female,Delhi,Self-employed,1004353,213100,657,2024-02-21,Debit,ATM,Food,4286,0,0
1241,23,Female,Bangalore,Salaried,783832,187171,799,2024-06-28,Debit,Card,Bills,15660,0,0
1262,21,Female,Bangalore,Self-employed,1057488,139709,780,2024-01-23,Credit,NEFT,Bills,3085,0,1
1014,54,Female,Hyderabad,Self-employed,786563,77615,558,2024-03-25,Credit,ATM,Food,12415,0,1
1047,49,Female,Pune,Salaried,608866,162987,673,2024-04-03,Credit,Card,Shopping,10161,0,1
1130,35,Female,Delhi,Student,883205,198181,574,2024-04-12,Debit,ATM,Shopping,12112,0,1
1267,29,Female,Pune,Self-employed,834986,243680,781,2024-02-24,Debit,ATM,Bills,3308,1,1
1248,40,Male,Pune,Self-employed,746995,105844,753,2024-05-02,Debit,Card,Travel,10983,0,0
1131,36,Female,Chennai,Self-employed,378146,45046,800,2024-02-18,Credit,NEFT,Bills,17575,1,1
1178,22,Female,Mumbai,Self-employed,890118,119313,603,2024-04-08,Debit,UPI,Shopping,7493,0,0
1158,49,Female,Pune,Salaried,880469,46987,704,2024-01-28,Debit,Card,Bills,18674,1,0
1122,47,Male,Pune,Self-employed,1217192,176120,701,2024-01-28,Credit,UPI,Food,758,1,1
1064,29,Male,Hyderabad,Salaried,722458,14675,728,2024-05-10,Debit,NEFT,Travel,18434,0,1
1064,54,Male,Bangalore,Student,715450,105280,744,2024-01-17,Credit,ATM,Travel,2796,0,1
1011,39,Female,Pune,Self-employed,969923,104726,696,2024-04-18,Debit,UPI,Entertainment,5437,0,1
1091,25,Male,Mumbai,Student,1370697,236783,784,2024-05-29,Credit,UPI,Bills,11045,0,1
1183,49,Female,Mumbai,Salaried,1272902,75451,785,2024-06-17,Debit,UPI,Bills,8362,0,1
1274,53,Male,Hyderabad,Salaried,936487,93965,689,2024-01-30,Debit,UPI,Shopping,10668,0,1
1154,28,Female,Mumbai,Salaried,487303,182639,646,2024-01-20,Debit,Card,Travel,3812,1,1
1164,44,Male,Pune,Self-employed,1329630,193790,587,2024-01-31,Debit,NEFT,Food,9722,0,1
1256,53,Male,Hyderabad,Self-employed,965277,185668,630,2024-02-11,Credit,UPI,Travel,5141,1,1
1160,32,Female,Hyderabad,Student,677878,296127,664,2024-01-14,Credit,Card,Entertainment,6963,1,1
1061,51,Male,Bangalore,Student,499116,188807,584,2024-02-12,Debit,Card,Food,6439,0,1
1201,47,Female,Bangalore,Salaried,399833,63913,589,2024-03-30,Debit,NEFT,Food,19204,1,1
1090,26,Male,Pune,Student,1032382,27496,786,2024-03-07,Credit,NEFT,Food,14592,0,1
1143,25,Female,Hyderabad,Self-employed,871714,105049,692,2024-05-27,Credit,ATM,Shopping,13804,0,1
1150,32,Female,Bangalore,Salaried,924079,145005,800,2024-06-10,Debit,NEFT,Bills,897,0,1
1271,49,Female,Delhi,Salaried,974977,146140,599,2024-01-24,Debit,Card,Shopping,10615,0,1
1154,38,Male,Pune,Self-employed,1426734,146363,686,2024-02-14,Credit,NEFT,EMI,11460,0,1
1160,52,Female,Chennai,Salaried,860247,267708,686,2024-06-28,Credit,Card,Bills,4231,0,1
1073,48,Male,Mumbai,Student,821981,36077,605,2024-05-08,Debit,UPI,Entertainment,12999,0,1
1246,36,Female,Mumbai,Student,1181880,183736,729,2024-04-29,Debit,Card,Food,5917,0,1
1018,33,Male,Pune,Salaried,1244002,251632,601,2024-02-04,Debit,ATM,Food,14976,1,1
1067,32,Female,Chennai,Student,1396120,97297,741,2024-02-26,Credit,UPI,Shopping,18831,0,0
1221,32,Female,Mumbai,Salaried,406370,280774,648,2024-02-27,Credit,Card,Bills,13692,0,1
1060,23,Male,Chennai,Salaried,1221296,132790,586,2024-06-13,Credit,UPI,Bills,3684,0,1
1010,24,Male,Mumbai,Self-employed,1073281,148346,597,2024-05-11,Credit,NEFT,EMI,8475,1,1
1136,26,Female,Mumbai,Salaried,308565,241629,787,2024-05-23,Credit,ATM,Shopping,6325,0,1
1148,51,Male,Delhi,Self-employed,1059148,63983,791,2024-01-06,Credit,ATM,Bills,10160,1,1
1087,30,Female,Chennai,Salaried,573304,266527,600,2024-02-23,Debit,NEFT,Travel,4441,0,1
1047,45,Male,Pune,Self-employed,959823,195744,724,2024-06-16,Debit,UPI,Food,11518,1,1
1240,41,Female,Mumbai,Salaried,1087656,247618,657,2024-06-23,Debit,NEFT,EMI,13268,1,1
1072,26,Male,Chennai,Salaried,1423331,5611,731,2024-02-13,Credit,NEFT,Food,16937,0,0
1127,33,Female,Hyderabad,Salaried,1426242,77142,691,2024-01-14,Debit,UPI,EMI,1372,1,0
1225,36,Female,Chennai,Student,505060,205888,659,2024-03-27,Credit,NEFT,Food,8448,0,1
1299,46,Female,Pune,Self-employed,405456,150115,569,2024-04-13,Debit,UPI,Food,4357,1,0
1037,48,Male,Chennai,Student,320732,66564,743,2024-02-10,Debit,NEFT,Entertainment,6764,1,1
1224,51,Female,Pune,Student,1247054,243144,559,2024-04-23,Debit,Card,Bills,3339,0,1
1149,34,Male,Pune,Self-employed,1088554,7558,670,2024-06-16,Credit,ATM,Entertainment,13388,1,1
1107,31,Male,Mumbai,Salaried,993617,299287,742,2024-02-27,Credit,ATM,EMI,14381,0,1
1219,45,Female,Pune,Salaried,1467937,247342,577,2024-03-23,Debit,UPI,Food,3154,1,1
1017,40,Male,Chennai,Self-employed,1281725,178667,760,2024-02-08,Credit,UPI,Bills,9423,0,0
1255,48,Male,Mumbai,Salaried,1186427,160904,718,2024-02-10,Credit,UPI,EMI,4939,1,1
1271,27,Female,Chennai,Student,1364615,9609,752,2024-05-02,Credit,UPI,Entertainment,3121,0,0
1048,22,Male,Chennai,Student,1003419,168864,673,2024-02-24,Debit,UPI,Entertainment,19647,1,1
1190,21,Female,Hyderabad,Self-employed,1159647,36631,607,2024-03-11,Debit,UPI,Shopping,8513,0,1
1037,55,Female,Mumbai,Student,1451929,7383,667,2024-05-28,Debit,ATM,EMI,11724,0,0
1036,54,Female,Hyderabad,Student,1328159,281184,687,2024-05-30,Credit,ATM,Travel,5079,0,1
1226,26,Male,Delhi,Student,1226201,129548,556,2024-04-01,Credit,UPI,Food,14660,0,1
1216,50,Male,Mumbai,Student,711001,30708,582,2024-01-22,Debit,ATM,EMI,12965,0,0
1252,46,Male,Chennai,Salaried,1488290,156584,606,2024-03-18,Debit,NEFT,Shopping,4194,0,1
1064,48,Male,Mumbai,Self-employed,1247100,241606,755,2024-04-08,Debit,UPI,Food,18813,0,1
1206,24,Female,Hyderabad,Student,382506,32223,574,2024-01-15,Credit,UPI,Bills,359,0,1
1180,37,Female,Pune,Salaried,406763,217582,600,2024-02-23,Debit,ATM,EMI,15197,0,0
1207,52,Male,Chennai,Student,345259,61855,643,2024-01-04,Debit,UPI,Travel,1722,0,1
1230,24,Female,Pune,Student,1269644,286846,627,2024-06-14,Credit,UPI,Food,16922,0,1
1145,46,Female,Bangalore,Self-employed,1491804,59866,559,2024-04-11,Credit,NEFT,Shopping,1289,0,1
1252,28,Female,Pune,Student,478908,167532,794,2024-03-04,Debit,Card,Travel,10889,0,1
1028,42,Male,Delhi,Self-employed,365746,220227,629,2024-05-11,Debit,Card,Shopping,9902,1,1
1091,21,Female,Delhi,Self-employed,975209,9293,777,2024-06-27,Debit,NEFT,Entertainment,10741,0,1
1107,34,Male,Delhi,Self-employed,844502,51840,703,2024-04-29,Debit,NEFT,Shopping,6844,0,1
1109,41,Female,Bangalore,Student,1235836,90609,563,2024-02-01,Debit,UPI,Bills,18704,0,1
1192,34,Male,Hyderabad,Salaried,398510,195605,682,2024-06-23,Debit,ATM,Entertainment,18965,1,1
1036,51,Male,Mumbai,Self-employed,1417436,195368,551,2024-05-08,Debit,UPI,Travel,8344,0,0
1125,50,Female,Bangalore,Self-employed,1021282,126412,627,2024-05-14,Credit,NEFT,EMI,17826,0,1
1255,26,Male,Delhi,Student,323244,138146,604,2024-03-10,Credit,NEFT,EMI,2987,1,1
1229,22,Male,Chennai,Salaried,547782,90625,689,2024-05-10,Credit,NEFT,Entertainment,9077,0,0
1211,24,Male,Delhi,Self-employed,399265,147268,588,2024-04-16,Credit,NEFT,Travel,5782,0,1
1022,49,Female,Delhi,Salaried,422206,51984,576,2024-01-24,Debit,NEFT,Travel,4695,0,1
1041,47,Female,Pune,Student,311618,249742,757,2024-06-14,Debit,NEFT,EMI,17620,0,0
1089,46,Female,Pune,Salaried,849117,117616,552,2024-04-19,Credit,ATM,Food,9893,0,1
1201,54,Male,Hyderabad,Self-employed,301273,188374,746,2024-03-31,Credit,NEFT,Entertainment,5640,1,1
1210,36,Female,Pune,Salaried,528204,203091,769,2024-04-22,Credit,ATM,Food,8082,0,0
1218,27,Male,Chennai,Self-employed,1232934,188116,589,2024-04-11,Debit,Card,Travel,12858,0,1
1079,37,Male,Delhi,Salaried,1198242,177429,656,2024-03-22,Debit,Card,Food,3219,0,1
1263,21,Male,Chennai,Self-employed,670390,293811,629,2024-05-28,Credit,ATM,Travel,5858,0,1
1115,45,Female,Bangalore,Student,309801,128094,648,2024-05-12,Debit,UPI,Shopping,12458,1,0
1289,49,Female,Delhi,Student,1283607,149860,679,2024-04-29,Debit,Card,Travel,3515,0,1
1075,25,Female,Mumbai,Self-employed,609628,240657,659,2024-04-14,Credit,UPI,Travel,4717,1,1
1265,41,Female,Bangalore,Salaried,577090,112118,722,2024-01-04,Credit,Card,Shopping,11441,0,0
1154,22,Male,Mumbai,Salaried,1310094,173805,789,2024-06-12,Debit,UPI,EMI,8495,0,1
1179,44,Female,Pune,Student,416253,132228,612,2024-04-01,Debit,ATM,EMI,18550,0,0
1132,28,Male,Delhi,Salaried,750679,176506,686,2024-02-19,Credit,Card,Food,5514,0,1
1056,38,Female,Hyderabad,Student,1110245,165974,769,2024-05-10,Credit,UPI,Travel,2733,0,1
1244,24,Female,Bangalore,Student,1354261,53631,607,2024-01-23,Debit,ATM,EMI,7538,0,1
1156,49,Female,Chennai,Student,577829,27166,682,2024-01-13,Debit,ATM,Entertainment,15265,1,1
1079,36,Male,Hyderabad,Self-employed,571179,117626,613,2024-06-17,Credit,Card,Travel,9371,0,0
1008,48,Male,Pune,Student,787206,151142,589,2024-05-04,Credit,NEFT,Travel,13251,1,1
1167,45,Female,Hyderabad,Student,729874,273248,734,2024-05-26,Credit,Card,Travel,5751,1,1
1247,55,Male,Delhi,Student,1072276,46896,781,2024-04-10,Debit,UPI,EMI,1316,0,0
1141,22,Female,Pune,Salaried,1107973,179087,708,2024-06-13,Credit,ATM,Bills,12770,0,1
1159,34,Male,Mumbai,Salaried,1007772,51206,703,2024-02-21,Debit,NEFT,Bills,12755,0,1
1244,35,Female,Hyderabad,Self-employed,1273609,77474,772,2024-06-12,Debit,UPI,Entertainment,8945,0,1
1289,34,Female,Bangalore,Self-employed,945041,266749,683,2024-03-08,Credit,ATM,EMI,4347,0,0
1076,32,Male,Bangalore,Self-employed,1185537,222372,752,2024-06-25,Debit,UPI,EMI,12445,0,0
